lubricantes,0.23309635267745704
de,0.33591944354009856
en,0.1416908764713333
la,0.2540976505609915
ypf,0.1330177606544194
primera,0.0818498706592071
el,0.036287438199194555
proceso,0.07272951302026044
con,0.03545039007215234
calidad,0.05827408816936426
iso,0.0673944458083109
un,0.0724961649289477
para,0.0733316569898577
los,0.12144406987832503
tambi,0.0962010740167948
productos,0.07544792560463227
como,0.0721508055125961
que,0.05631501987065655
se,0.04808685268779233
divisi,0.10109166871246636
las,0.1126300397413131
imagen,0.07272951302026044
empresa,0.04621763117102012
internacionales,0.0673944458083109
operaciones,0.04621763117102012
servicios,0.052939020957414734
clientes,0.0606730560219163
ventas,0.10059723413950969
su,0.06089005172705111
nuevos,0.0606730560219163
estaciones,0.0606730560219163
servicio,0.06360915538131379
