aa,194,0.03799218925155875
aa,435,0.0013494211573627014
aa,434,0.0012859378827512378
aa,433,0.0008672562572607127
aa,266,0.00935852797383029
aa,437,0.001943810125322827
aa,436,0.0012585165258835749
aa,494,0.16564594513679612
aaa,004,0.21282241189226025
aaa,012,0.44624054106441663
aaa,225,0.3007273211521069
aaa,043,0.00577115426491319
aaa,021,0.16322662858993411
aachen,434,0.0005721398395134867
aachen,433,0.0004630318734693021
aar,433,0.0005210965587518106
aaron,064,0.14172930742409728
aaron,281,0.007489760148427905
aarp,333,0.005985173351603341
aascpa,201,0.592437159057118
aau,435,0.001001716669237091
aau,434,0.000954591089466026
aau,433,0.0007725490693471226
aau,437,0.001855221185944735
aau,436,0.0007006765320871659
ab,435,0.011143466084295468
ab,434,0.011282925218572907
ab,433,0.010205518793697688
ab,344,0.0033500627124172615
ab,437,0.011465647478158454
ab,436,0.01201665102405742
ab,494,0.25648080126266554
ababa,192,0.08521356397396902
abacom,435,0.0005250959440590723
abacom,434,0.000500392900215283
abacom,437,0.0006483331065486285
abacom,436,0.0007345837728278147
aban,362,0.006389923133127621
abandon,349,0.0012157901241277708
abankoknak,343,0.004753985609552724
abastecimiento,477,0.12441180340199479
abated,383,0.004604433878682264
abb,194,0.2532812616770583
abb,435,0.00044980705245423376
abb,434,0.0006429689413756189
abb,204,0.07307909344270418
abb,433,0.00034690250290428506
abb,020,0.4601276253799892
abb,437,0.0005553743215208078
abb,436,0.0009438873944126811
abbahagyta,362,0.006389923133127621
abban,360,0.00456564674382674
abban,336,0.005797330632498335
abban,377,0.0021102116191164576
abban,341,0.00224290897553329
abban,366,0.0022048649107390956
abban,350,0.004269712852694029
abban,347,0.0024474923046823513
abban,367,0.0026783455165708884
abban,371,0.0028534178576540585
abban,364,0.002982920248949934
abban,372,0.003131427520444765
abban,352,0.006605879851147171
abban,344,0.0034381896208018144
abban,345,0.0026832599120141377
abban,349,0.0005716316435249507
abban,373,0.0012584997005574054
abban,365,0.0029257285469443915
abban,354,0.0025366464042458022
abban,342,0.00349293786317127
abban,362,0.0030043690848437703
abban,374,0.0015340956223946552
abban,358,0.0037369079694575084
abban,375,0.002991564920656744
abban,363,0.0021648803139122205
abban,343,0.0033527932412251546
abban,355,0.004302689671343009
abban,338,0.0038207097375511563
abbol,360,0.003198237827931083
abbol,337,0.0075768903571473804
abbol,359,0.0038965217812336472
abc,182,0.19112219888320456
abc,435,0.0006383541645205605
abc,336,0.003883057559074027
abc,434,0.000608322908152214
abc,433,0.0004923147740865793
abc,001,0.03519166236921281
abc,315,0.010793402416269127
abc,437,0.0007881724154306364
abc,436,0.0008930265333017079
abc,247,0.006155546075578466
abdn,436,0.0009452347925998692
aber,435,0.0005250959440590723
aber,434,0.0007505893503229244
aber,433,0.0008099343763735871
aber,437,0.0006483331065486285
aberdeen,435,0.0007512875019278182
aberdeen,434,0.000477295544733013
aberdeen,433,0.0003862745346735613
aberdeen,437,0.0009276105929723675
aberdeen,436,0.0007006765320871659
abetting,379,0.025268310809324773
abetting,380,0.011438061023362221
abiertos,492,0.004587089617875347
abiertos,498,0.0038680496777745233
abilene,434,0.0005721398395134867
abilene,433,0.0004630318734693021
abilities,252,0.011338898994259768
abilities,382,0.004629670941431364
abilities,269,0.0062117003920058
abilities,254,0.024746792080495374
abilities,256,0.01272042002114659
ability,252,0.0048565469378332084
ability,383,0.0032892231296205664
ability,249,0.005439094795737314
ability,156,0.006946057753993568
ability,269,0.002660524141965206
ability,311,0.007481044525450145
ability,254,0.01059926165323169
ability,385,0.004418335021742366
ability,384,0.013573853984321912
ability,388,0.005936860986128771
ability,260,0.004876532727700835
ability,124,0.015551147674951481
ability,256,0.008172396226422778
ability,082,0.012241709223463872
ability,282,0.002488444882048095
ability,037,0.009243349866078806
ability,076,0.005009853943762554
ability,236,0.012166298283688941
ability,298,0.002351185422284331
ability,250,0.013284724807525817
ability,118,0.02563344304641261
ability,289,0.002122890456523294
ability,027,0.0028331147262463407
ability,334,0.007519019370756997
ability,181,0.0034367675546151475
ability,007,0.003738948631146307
able,383,0.00414768710619364
able,223,0.0128374004134424
able,043,0.0020779772050127875
able,445,0.022778558050681335
able,392,0.0069522646159647745
able,019,0.004974278988431078
able,074,0.06553830737389016
able,386,0.01680217475402581
able,349,0.001460249592616726
able,381,0.010343378459561807
able,397,0.0072584524358388705
able,359,0.0028419045418879717
aboard,040,0.020131359773785565
abolish,156,0.014585205557092001
abolishment,292,0.00882979442171716
abolition,156,0.19690027502074203
abolitionism,281,0.012643475955487276
abolitionist,281,0.00842898397032485
abolitionists,284,0.020001897653053824
aboriginal,133,0.02833981854259562
abortion,419,0.03519166236921281
abortion,331,0.005145115006048185
abortion,408,0.054416737182023514
abortion,333,0.005026305422842455
abortion,427,0.043727735235554614
abortion,329,0.027398636902837017
abortion,426,0.026473007277741174
abortion,261,0.5903843266871592
abortion,323,0.02140986380932073
abortion,289,0.011230397927927462
abortions,419,0.02761169016566251
abortions,408,0.05123502508517377
abortions,427,0.04117100230058606
abortions,426,0.020770956115610986
abortions,261,0.06316646928309094
abortusz,360,0.0038842273931312767
abq,435,0.001001716669237091
abq,434,0.0007159433170995195
abq,433,0.0009656863366839034
abq,437,0.0006184070619815783
abq,436,0.0007006765320871659
abraham,281,0.01497952029685581
abraham,284,0.01777312858372924
abrand,362,0.006389923133127621
abril,462,0.005273141264342789
abril,492,0.004250604050980605
abril,461,0.006833859748407777
abroad,043,0.0012824787255362644
abroad,351,0.005939145102609014
abroad,108,0.19054348172172061
abroad,027,0.007349621067366335
abroad,247,0.007244544002616872
abrupt,137,0.0037473434759636988
abs,433,0.000429066209962859
abs,437,0.0006869144882225748
abs,436,0.0007782978090611805
absence,249,0.0038069707283352136
absent,043,0.0017301043443470278
absolute,328,0.008586718996532489
absolute,152,0.009162751129573576
absolute,363,0.0037912493570922494
abstract,137,0.002777802564858819
abstract,249,0.002822002605670525
abstract,279,0.004391573578729179
abstract,131,0.08618976182552596
abstract,390,0.007090444271141423
absurdism,309,0.00600443066611944
absurdity,299,0.008944082507345946
absurdity,309,0.005335369681022968
abundance,223,0.021376598522679514
abundant,119,0.03524413694107501
abuse,252,0.005758262244258245
abuse,383,0.12349788936149714
abuse,161,0.016846714479604456
abuse,272,0.011896833087205856
abuse,382,0.0035266465552184025
abuse,274,0.019299670159327084
abuse,002,0.007697311838562883
abuse,239,0.016806411334916407
abuse,397,0.05459906687560926
abuse,335,0.01250014223842537
abuse,289,0.0025170476309548757
abuse,266,0.09922429290953472
abuse,379,0.0120429941794201
abuse,396,0.027144822016982453
abuse,380,0.007268577276766744
abused,383,0.018417735514729056
abuser,383,0.02302216939341132
abusers,272,0.009360614715562732
abusers,266,0.012491396586530607
ac,435,0.05618164150832298
ac,434,0.04601663618555225
ac,005,0.07577998425703253
ac,433,0.0506695055897622
ac,147,0.03193038297698918
ac,437,0.06707403774722696
ac,436,0.05228867067224985
aca,433,0.0004630318734693021
aca,436,0.0008399092827138419
acad,437,0.0016685013532085399
academia,137,0.00499467740018656
academia,249,0.003382768047453974
academic,252,0.007007672165646599
academic,137,0.002575108446412305
academic,249,0.010464332976852939
academic,259,0.02011614127550318
academic,145,0.1662375563739499
academic,256,0.017688331121563143
academic,250,0.019168968704235092
academy,147,0.02064404477886011
academy,152,0.009888091215634694
acadian,279,0.00592437159057118
acasa,354,0.00269756728972235
acc,435,0.0012521458365463635
acc,434,0.001431886634199039
acc,433,0.0013519608713574646
acc,437,0.0027828317789171026
acc,436,0.0014013530641743318
acceleration,029,0.006572464910273238
acceleration,070,0.08188804428947843
accentuated,179,0.01504981492766066
accept,389,0.009753118646226999
accept,038,0.03882968521268954
accept,390,0.004955710721660531
accept,349,0.0009448442898426362
acceptable,097,0.12959562854374457
acceptance,269,0.005586520134799945
access,435,0.0049240945216400215
access,434,0.005600655845747344
access,382,0.004404748951950919
access,005,0.01649739978136009
access,212,0.10085356221018656
access,433,0.0064926460782013294
access,223,0.1507604795925469
access,002,0.025636990247731865
access,043,0.0024403448511434375
access,445,0.02377848214711716
access,107,0.36559416301192627
access,166,0.04717344038863565
access,189,0.01037146561735961
access,221,0.12445758740831532
access,124,0.02302955357555441
access,353,0.00341876482068429
access,390,0.008994628305777786
access,076,0.006594708690181307
access,397,0.015154162197385546
access,179,0.007076016058295348
access,159,0.011841106494313402
access,118,0.010845809533110297
access,437,0.001961210557295923
access,436,0.00266654305190282
access,027,0.027037885182903055
access,181,0.006785970543144803
access,154,0.011099633032620152
accesscom,005,0.01002512517340812
accessed,502,0.14636682753175856
accesses,380,0.009654304454371038
accessing,159,0.020736752556403358
accessing,027,0.014694868005382423
accessing,380,0.013248778793149583
accessories,189,0.024217389510315032
accessories,051,0.21795650559283528
accessories,179,0.00826125464747037
accesswatch,153,2.073530056699913
acci,462,0.0033179792786409393
acci,459,0.005694105782072848
acci,461,0.0064500277638156744
acci,498,0.0033829921686353032
accident,272,0.007808894593845281
accident,394,0.010134400566298107
accident,019,0.006140016321791796
accident,108,0.07621739268868824
accident,387,0.24391485493949222
accidental,394,0.034179066868679886
accidents,385,0.026736648150649817
accidents,387,0.18062390513864687
accidents,386,0.015358254517036369
accionario,461,0.008299653329018998
acciones,462,0.013678612322527506
acciones,459,0.023474367672464757
acciones,492,0.007350756349994496
acciones,460,0.0533594060345986
acciones,461,0.050226899209351986
acciones,498,0.02169476200566955
accionistas,462,0.00948428790243616
accionistas,492,0.006880634426813021
accommodate,076,0.010519600062175432
accommodation,043,0.002595156516520542
accompanied,046,0.06547989652736567
accompanying,137,0.005621015213945548
accomplice,292,0.00882979442171716
accomplish,076,0.009347423319402132
accomplish,027,0.0035240312333693295
accomplished,076,0.01402613341623391
accord,133,0.025181972617493366
accord,027,0.005286046850053994
accordance,383,0.004091371568867352
accordance,059,0.31585388511655965
accordingly,027,0.007931896933503014
account,244,0.006154469452785493
account,287,0.01384755626876736
account,286,0.008065844630776864
account,258,0.00521156988633043
account,331,0.004109714664138441
account,242,0.014692712285171002
account,281,0.008481159123960497
account,279,0.0029805216349918316
account,392,0.005824220316516296
account,280,0.003996868092900924
account,234,0.008790864372869167
account,325,0.003662431499989963
account,309,0.0030207989543836133
account,283,0.01115040754183405
account,083,0.3329306081639812
account,282,0.006571918766781653
account,349,0.0006116579139531757
account,277,0.010294564857702049
account,381,0.0057767378250879985
account,285,0.011787373697707808
account,303,0.002694401822420511
account,007,0.0026331911794206337
accountability,249,0.0038069707283352136
accountant,393,0.008283076125299254
accountants,269,0.005586520134799945
accounting,291,0.04051829403833579
accounting,269,0.00575843738802572
accounting,280,0.005459361457272575
accounting,201,0.40711238295661195
accounting,134,0.2590715164269349
accounting,230,0.1842534491829494
accounting,247,0.006715915194099648
accounts,279,0.005264231418609327
accounts,083,0.23521033998041677
accreditation,019,0.020707690313248133
accrued,382,0.009368358689909246
accuracies,101,0.04276551636007578
accuracies,007,0.0046507723933864485
accuracy,101,0.03426561470693759
accuracy,029,0.005266148276898554
accuracy,037,0.01381850452690073
accuracy,070,0.0656123066795805
accuracy,007,0.009316009046848305
accuracy,011,0.017574725003459062
accurate,101,0.09423044044407838
accurate,029,0.005266148276898554
accurate,003,0.1968369200387415
accurate,037,0.01381850452690073
accurate,007,0.011179210856217965
accurate,011,0.017574725003459062
accurately,007,0.007850976234875564
accusations,355,0.006863468374512401
accused,340,0.0032595716115687966
accused,383,0.008700233331840918
accused,336,0.003883057559074027
accused,222,0.015578549014336751
accused,364,0.005993888440243284
accused,345,0.0035945000707391685
accused,359,0.004470907277031982
accused,355,0.004322918437409739
accused,379,0.02238860044060396
accused,380,0.024322845796827895
accuses,350,0.00454057676649616
acd,435,0.0005250959440590723
acd,434,0.0007505893503229244
acd,433,0.00040496718818679357
acd,437,0.0006483331065486285
ace,433,0.0006435993149442885
ace,437,0.0006869144882225748
ace,436,0.0007782978090611805
aceite,490,0.4390266755512825
aceite,493,0.374778869373046
aceite,484,0.02593406522243863
aceites,484,0.02798705311159389
aceites,483,0.15143679423396694
aceler,473,0.06479781427187228
aceptado,462,0.004269451043307989
acerbi,349,0.0012157901241277708
acf,434,0.0005721398395134867
acf,437,0.0007412918915764492
achievable,101,0.02138275818003789
achievable,029,0.009858697365409858
achieve,008,0.14032816113511312
achieve,243,0.008159263849353452
achieve,037,0.015981210238476224
